frame,elapsed_s,scan_index,raw_voltage_v,signal_0_to_1
0,0.0,1,1.811765,0.0
0,0.0,2,0.0,0.0
0,0.0,3,0.0,0.0
0,0.0,4,1.811765,0.0
0,0.0,5,0.0,0.0
0,0.0,6,0.0,0.0
0,0.0,7,0.0,0.0
0,0.0,8,1.747059,0.0
0,0.0,9,1.811765,0.0
0,0.0,10,0.0,0.0
0,0.0,11,0.0,0.0
0,0.0,12,1.811765,0.0
0,0.0,13,0.0,0.0
0,0.0,14,0.0,0.0
0,0.0,15,0.0,0.0
0,0.0,16,1.785882,0.0
0,0.0,17,1.798823,0.0
0,0.0,18,0.0,0.0
0,0.0,19,0.0,0.0
0,0.0,20,1.798823,0.0
0,0.0,21,0.0,0.0
0,0.0,22,0.0,0.0
0,0.0,23,0.0,0.0
0,0.0,24,1.811765,0.0
0,0.0,25,0.0,0.0
0,0.0,26,0.0,0.0
0,0.0,27,0.0,0.0
0,0.0,28,0.0,0.0
0,0.0,29,0.0,0.0
0,0.0,30,0.0,0.0
0,0.0,31,0.0,0.0
0,0.0,32,0.0,0.0
0,0.0,33,1.824706,0.0
0,0.0,34,0.0,0.0
0,0.0,35,0.0,0.0
0,0.0,36,1.811765,0.0
0,0.0,37,0.0,0.0
0,0.0,38,0.0,0.0
0,0.0,39,0.0,0.0
0,0.0,40,1.824706,0.0
0,0.0,41,1.785882,0.0
0,0.0,42,0.0,0.0
0,0.0,43,0.0,0.0
0,0.0,44,1.837647,0.0
0,0.0,45,0.0,0.0
0,0.0,46,0.0,0.0
0,0.0,47,0.0,0.0
0,0.0,48,1.772941,0.0
0,0.0,49,1.785882,0.0
0,0.0,50,0.0,0.0
0,0.0,51,0.0,0.0
0,0.0,52,1.811765,0.0
0,0.0,53,0.0,0.0
0,0.0,54,0.0,0.0
0,0.0,55,0.0,0.0
0,0.0,56,1.747059,0.0
0,0.0,57,1.811765,0.0
0,0.0,58,0.0,0.0
0,0.0,59,0.0,0.0
0,0.0,60,1.811765,0.0
0,0.0,61,0.0,0.0
0,0.0,62,0.0,0.0
0,0.0,63,0.0,0.0
0,0.0,64,1.811765,0.0
0,0.0,65,1.811765,0.0
0,0.0,66,0.0,0.0
0,0.0,67,0.0,0.0
0,0.0,68,1.811765,0.0
0,0.0,69,0.0,0.0
0,0.0,70,0.0,0.0
0,0.0,71,0.0,0.0
0,0.0,72,1.811765,0.0
0,0.0,73,0.0,0.0
0,0.0,74,0.0,0.0
0,0.0,75,0.0,0.0
0,0.0,76,0.0,0.0
0,0.0,77,0.0,0.0
0,0.0,78,0.0,0.0
0,0.0,79,0.0,0.0
0,0.0,80,0.0,0.0
0,0.0,81,1.785882,0.0
0,0.0,82,0.0,0.0
0,0.0,83,0.0,0.0
0,0.0,84,1.811765,0.0
0,0.0,85,0.0,0.0
0,0.0,86,0.0,0.0
0,0.0,87,0.0,0.0
0,0.0,88,1.824706,0.0
0,0.0,89,1.785882,0.0
0,0.0,90,0.0,0.0
0,0.0,91,0.0,0.0
0,0.0,92,1.824706,0.0
0,0.0,93,0.0,0.0
0,0.0,94,0.0,0.0
0,0.0,95,0.0,0.0
0,0.0,96,1.824706,0.0
1,0.06666666666666667,1,1.811765,0.0
1,0.06666666666666667,2,0.0,0.0
1,0.06666666666666667,3,0.0,0.0
1,0.06666666666666667,4,1.811765,0.0
1,0.06666666666666667,5,0.0,0.0
1,0.06666666666666667,6,0.0,0.0
1,0.06666666666666667,7,0.0,0.0
1,0.06666666666666667,8,1.747059,0.0
1,0.06666666666666667,9,1.811765,0.0
1,0.06666666666666667,10,0.0,0.0
1,0.06666666666666667,11,0.0,0.0
1,0.06666666666666667,12,1.811765,0.0
1,0.06666666666666667,13,0.0,0.0
1,0.06666666666666667,14,0.0,0.0
1,0.06666666666666667,15,0.0,0.0
1,0.06666666666666667,16,1.785882,0.0
1,0.06666666666666667,17,1.798823,0.0
1,0.06666666666666667,18,0.0,0.0
1,0.06666666666666667,19,0.0,0.0
1,0.06666666666666667,20,1.798823,0.0
1,0.06666666666666667,21,0.0,0.0
1,0.06666666666666667,22,0.0,0.0
1,0.06666666666666667,23,0.0,0.0
1,0.06666666666666667,24,1.811765,0.0
1,0.06666666666666667,25,0.0,0.0
1,0.06666666666666667,26,0.0,0.0
1,0.06666666666666667,27,0.0,0.0
1,0.06666666666666667,28,0.0,0.0
1,0.06666666666666667,29,0.0,0.0
1,0.06666666666666667,30,0.0,0.0
1,0.06666666666666667,31,0.0,0.0
1,0.06666666666666667,32,0.0,0.0
1,0.06666666666666667,33,1.824706,0.0
1,0.06666666666666667,34,0.0,0.0
1,0.06666666666666667,35,0.0,0.0
1,0.06666666666666667,36,1.811765,0.0
1,0.06666666666666667,37,0.0,0.0
1,0.06666666666666667,38,0.0,0.0
1,0.06666666666666667,39,0.0,0.0
1,0.06666666666666667,40,1.824706,0.0
1,0.06666666666666667,41,1.785882,0.0
1,0.06666666666666667,42,0.0,0.0
1,0.06666666666666667,43,0.0,0.0
1,0.06666666666666667,44,1.837647,0.0
1,0.06666666666666667,45,0.0,0.0
1,0.06666666666666667,46,0.0,0.0
1,0.06666666666666667,47,0.0,0.0
1,0.06666666666666667,48,1.772941,0.0
1,0.06666666666666667,49,1.785882,0.0
1,0.06666666666666667,50,0.0,0.0
1,0.06666666666666667,51,0.0,0.0
1,0.06666666666666667,52,1.811765,0.0
1,0.06666666666666667,53,0.0,0.0
1,0.06666666666666667,54,0.0,0.0
1,0.06666666666666667,55,0.0,0.0
1,0.06666666666666667,56,1.747059,0.0
1,0.06666666666666667,57,1.811765,0.0
1,0.06666666666666667,58,0.0,0.0
1,0.06666666666666667,59,0.0,0.0
1,0.06666666666666667,60,1.811765,0.0
1,0.06666666666666667,61,0.0,0.0
1,0.06666666666666667,62,0.0,0.0
1,0.06666666666666667,63,0.0,0.0
1,0.06666666666666667,64,1.811765,0.0
1,0.06666666666666667,65,1.811765,0.0
1,0.06666666666666667,66,0.0,0.0
1,0.06666666666666667,67,0.0,0.0
1,0.06666666666666667,68,1.811765,0.0
1,0.06666666666666667,69,0.0,0.0
1,0.06666666666666667,70,0.0,0.0
1,0.06666666666666667,71,0.0,0.0
1,0.06666666666666667,72,1.811765,0.0
1,0.06666666666666667,73,0.0,0.0
1,0.06666666666666667,74,0.0,0.0
1,0.06666666666666667,75,0.0,0.0
1,0.06666666666666667,76,0.0,0.0
1,0.06666666666666667,77,0.0,0.0
1,0.06666666666666667,78,0.0,0.0
1,0.06666666666666667,79,0.0,0.0
1,0.06666666666666667,80,0.0,0.0
1,0.06666666666666667,81,1.785882,0.0
1,0.06666666666666667,82,0.0,0.0
1,0.06666666666666667,83,0.0,0.0
1,0.06666666666666667,84,1.811765,0.0
1,0.06666666666666667,85,0.0,0.0
1,0.06666666666666667,86,0.0,0.0
1,0.06666666666666667,87,0.0,0.0
1,0.06666666666666667,88,1.824706,0.0
1,0.06666666666666667,89,1.785882,0.0
1,0.06666666666666667,90,0.0,0.0
1,0.06666666666666667,91,0.0,0.0
1,0.06666666666666667,92,1.824706,0.0
1,0.06666666666666667,93,0.0,0.0
1,0.06666666666666667,94,0.0,0.0
1,0.06666666666666667,95,0.0,0.0
1,0.06666666666666667,96,1.824706,0.0
2,0.13333333333333333,1,1.811765,0.0
2,0.13333333333333333,2,0.0,0.0
2,0.13333333333333333,3,0.0,0.0
2,0.13333333333333333,4,1.811765,0.0
2,0.13333333333333333,5,0.0,0.0
2,0.13333333333333333,6,0.0,0.0
2,0.13333333333333333,7,0.0,0.0
2,0.13333333333333333,8,1.747059,0.0
2,0.13333333333333333,9,1.811765,0.0
2,0.13333333333333333,10,0.0,0.0
2,0.13333333333333333,11,0.0,0.0
2,0.13333333333333333,12,1.811765,0.0
2,0.13333333333333333,13,0.0,0.0
2,0.13333333333333333,14,0.0,0.0
2,0.13333333333333333,15,0.0,0.0
2,0.13333333333333333,16,1.785882,0.0
2,0.13333333333333333,17,1.798823,0.0
2,0.13333333333333333,18,0.0,0.0
2,0.13333333333333333,19,0.0,0.0
2,0.13333333333333333,20,1.798823,0.0
2,0.13333333333333333,21,0.0,0.0
2,0.13333333333333333,22,0.0,0.0
2,0.13333333333333333,23,0.0,0.0
2,0.13333333333333333,24,1.811765,0.0
2,0.13333333333333333,25,0.0,0.0
2,0.13333333333333333,26,0.0,0.0
2,0.13333333333333333,27,0.0,0.0
2,0.13333333333333333,28,0.0,0.0
2,0.13333333333333333,29,0.0,0.0
2,0.13333333333333333,30,0.0,0.0
2,0.13333333333333333,31,0.0,0.0
2,0.13333333333333333,32,0.0,0.0
2,0.13333333333333333,33,1.824706,0.0
2,0.13333333333333333,34,0.0,0.0
2,0.13333333333333333,35,0.0,0.0
2,0.13333333333333333,36,1.811765,0.0
2,0.13333333333333333,37,0.0,0.0
2,0.13333333333333333,38,0.0,0.0
2,0.13333333333333333,39,0.0,0.0
2,0.13333333333333333,40,1.824706,0.0
2,0.13333333333333333,41,1.785882,0.0
2,0.13333333333333333,42,0.0,0.0
2,0.13333333333333333,43,0.0,0.0
2,0.13333333333333333,44,1.837647,0.0
2,0.13333333333333333,45,0.0,0.0
2,0.13333333333333333,46,0.0,0.0
2,0.13333333333333333,47,0.0,0.0
2,0.13333333333333333,48,1.772941,0.0
2,0.13333333333333333,49,1.785882,0.0
2,0.13333333333333333,50,0.0,0.0
2,0.13333333333333333,51,0.0,0.0
2,0.13333333333333333,52,1.811765,0.0
2,0.13333333333333333,53,0.0,0.0
2,0.13333333333333333,54,0.0,0.0
2,0.13333333333333333,55,0.0,0.0
2,0.13333333333333333,56,1.747059,0.0
2,0.13333333333333333,57,1.811765,0.0
2,0.13333333333333333,58,0.0,0.0
2,0.13333333333333333,59,0.0,0.0
2,0.13333333333333333,60,1.811765,0.0
2,0.13333333333333333,61,0.0,0.0
2,0.13333333333333333,62,0.0,0.0
2,0.13333333333333333,63,0.0,0.0
2,0.13333333333333333,64,1.811765,0.0
2,0.13333333333333333,65,1.811765,0.0
2,0.13333333333333333,66,0.0,0.0
2,0.13333333333333333,67,0.0,0.0
2,0.13333333333333333,68,1.811765,0.0
2,0.13333333333333333,69,0.0,0.0
2,0.13333333333333333,70,0.0,0.0
2,0.13333333333333333,71,0.0,0.0
2,0.13333333333333333,72,1.811765,0.0
2,0.13333333333333333,73,0.0,0.0
2,0.13333333333333333,74,0.0,0.0
